title,description,reviews,ratings
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Why people buy ac for good and effective colling, so this ac will not let u down best ac at this price range 33kREAD MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",I have purchased two ac one is blue star 1.5 ton 3 star and other is this and to be Frank this is cooling master my room is of 180sqft and is only take 6to 7 min to cool the room without any second thought go for it. Beside this blue star take 15 to 20 min to cool other room of same size .READ MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Very nice product and good quality and nice looking beautifulREAD MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Ac is good but installation charge is high (extra 3429). Flipkart says installation charge is 1770 but reality is different when installation team arrived,they said more charges are applicable.......  Daikin Ac is better compare to other brand. It's chilled my room in 5 min. 👍I am fully satisfied this Ac. Thankyou...READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",To be frank This one is very old model  bcz in this range other brand hav many features but this one is very very old features  but if u want life of product then go for it .. surely it will come 5to8yrs without any big fault.READ MORE,3
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",This product is very good... Best cooling capacity... Design is also good.. In this ac's  indoor isn't display to show cooling temperature... But all over is good👍👍READ MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Not satisfied.. Cooling is very slow.. I am using in small room but still whole room is not cooled properly. Very disappointed by this online daikin 1.5 ton Ac.READ MORE,2
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","After lot of research, found this 1.5 Ton Daikin AC for 33k (post discount offers). Installation team from Bhubaneswar responded after 2 days of delivery. But, installation guys were good and competent. My room is around 180sq and it takes just 5-10 mins to chill the room. The product does not have display but that is ok for me. For a detailed review of the product check out my YT channel Amizz VYC.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Value for money best buy.READ MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Over all excellent.. recommended to buy the brand..READ MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Everything is good about this AC but the only thing I have given 4star is it starts after 5mins of switching it onREAD MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",While trying the AC on first day in found its not cooling in a small sized hall too.READ MORE,1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Cooling is now ok after 2 days of installation. I needed only cooling and low maintenance, Feature are more than enough for me. more features are welcome but not at the cost of maintenance and cooling.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Great product with awesome cooling..READ MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Product is good.Installation was very badREAD MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",It's old model go for latest oneREAD MORE,3
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Cooling is excellent, installation also good,no wifi and AI features, when cooling is excellent you don't need any convertible or fancy features.READ MORE",4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Other companies 1.5 ton needed, there Daikin 1 ton sufficient...Awesome cooling Must buy..👍READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Super coolREAD MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Both indoor and outdoor units are little bit noisy when compared to voltas ac. Cools 130sqft room in 15 minsREAD MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Really a great AC. Writing this review after 2 months of use.Plus- 1. Cooling is superb. I have a LG AC of same specifications.. but it cools better than LG.Minus- 1. If you need a feature laden AC then it is not for. It doesn't have a display in its unit. It would have been better if it had a display unit. 2. Side way swing is not there. So you have to manually adjust it. Therefore I am giving it a 4 star.READ MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","After lot of research, found this 1.5 Ton Daikin AC for 33k (post discount offers). Installation team from Bhubaneswar responded after 2 days of delivery. But, installation guys were good and competent. My room is around 180sq and it takes just 5-10 mins to chill the room. The product does not have display but that is ok for me. For a detailed review of the product check out my YT channel Amizz VYC.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",I have purchased two ac one is blue star 1.5 ton 3 star and other is this and to be Frank this is cooling master my room is of 180sqft and is only take 6to 7 min to cool the room without any second thought go for it. Beside this blue star take 15 to 20 min to cool other room of same size .READ MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Product doesn't work well in cooling as per my expectations. Jaisalmer golden city temperature is always high so this product does not work so it is a waste of money to purchase top brand Daikin.Temp. Not below 24 degrees in the room so do not purchase inverter AC. Please purchase non-inverter AC for direct and immediately Cooling.READ MORE,1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Ac is good but installation charge is high (extra 3429). Flipkart says installation charge is 1770 but reality is different when installation team arrived,they said more charges are applicable.......  Daikin Ac is better compare to other brand. It's chilled my room in 5 min. 👍I am fully satisfied this Ac. Thankyou...READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Very very good product, I got it at a low price. It's cooling is very good, but takes a little more time than average, but that might be due to my room having sun exposure.Overall I'm very happy with it.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Demand money take uninstalled boy ,and installation take charges very high money demand and exchange return product demand money take and all wrost service online very fraud don't take productAc didn't work compressors very high sound very slowREAD MORE",1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",I am using this ac in 272 sq ft room and in just 1 hour it chilled the whole room if you are looking for a good ac in low budget then you can go with this ac.READ MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Go for this without any hesitation,its cool my 150 sq.ft. room with just 5/7 min. though it has not so futuristic and designed but its work and cooling is superb and its price in Flipkart too superb.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Cooling is now ok after 2 days of installation. I needed only cooling and low maintenance, Feature are more than enough for me. more features are welcome but not at the cost of maintenance and cooling.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Demand money take uninstalled boy ,and installation take charges very high money demand and exchange return product demand money take and all wrost service online very fraud don't take productAc didn't work compressors very high sound very slowREAD MORE",1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",I am using this ac in 272 sq ft room and in just 1 hour it chilled the whole room if you are looking for a good ac in low budget then you can go with this ac.READ MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",This AC is A good Product From Dikin But there is no Temperature  Display pannel . this future Must have a ACREAD MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Worest and worest AC. NO COOLING,  full smell.  In 15days I lost the feel of AC. IT looks like air coolerREAD MORE",1
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Colling Is superb.must by ac.For installation please buy stand by yourself other wise installation person would charge more .Also suggest to buy drainage pipe by your own.READ MORE,5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Really a great AC. Writing this review after 2 months of use.Plus- 1. Cooling is superb. I have a LG AC of same specifications.. but it cools better than LG.Minus- 1. If you need a feature laden AC then it is not for. It doesn't have a display in its unit. It would have been better if it had a display unit. 2. Side way swing is not there. So you have to manually adjust it. Therefore I am giving it a 4 star.READ MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Everything is good about this AC but the only thing I have given 4star is it starts after 5mins of switching it onREAD MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.","Very very good product, I got it at a low price. It's cooling is very good, but takes a little more time than average, but that might be due to my room having sun exposure.Overall I'm very happy with it.READ MORE",5
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",Very good must buy very silent coolingREAD MORE,4
"Daikin 1.5 Ton 3 Star Split Inverter AC  - White  (FTKY50UV16U3/RKY50UV16U3/FTKY50UV16V3 / FTKY50UV16V3A/RKY50UV16V3 /RKY50UV16V3A, Copper Condenser)","Install a smart air conditioner in your home that can recognise your mood and perform well. The Daikin air conditioner's PM 2.5 filter can catch microscopic airborne particles as small as 2.5 microns, resulting in clean, fresh indoor air. In addition, depending on the cooling load required, this machine's Fan can operate in Auto mode, providing excellent air circulation to keep you comfortable. Also, the power chill feature of your air conditioner offers quick and instant cooling even in extreme temperatures.",This product is very good... Best cooling capacity... Design is also good.. In this ac's  indoor isn't display to show cooling temperature... But all over is good👍👍READ MORE,4
